postalCode;airport;price
4720;Aéroport de Liège;
4721;Aéroport de Liège;
4728;Aéroport de Liège;
4730;Aéroport de Liège;
4731;Aéroport de Liège;
4750;Aéroport de Liège;
4760;Aéroport de Liège;
4761;Aéroport de Liège;
4770;Aéroport de Liège;
4771;Aéroport de Liège;
4780;Aéroport de Liège;
4782;Aéroport de Liège;
4783;Aéroport de Liège;
4784;Aéroport de Liège;
4790;Aéroport de Liège;
4791;Aéroport de Liège;
4800;Aéroport de Liège;
4801;Aéroport de Liège;
4802;Aéroport de Liège;
4820;Aéroport de Liège;
4821;Aéroport de Liège;
4830;Aéroport de Liège;
4831;Aéroport de Liège;
4834;Aéroport de Liège;
4837;Aéroport de Liège;
4840;Aéroport de Liège;
4841;Aéroport de Liège;
4845;Aéroport de Liège;
4850;Aéroport de Liège;
4851;Aéroport de Liège;
4851;Aéroport de Liège;
4852;Aéroport de Liège;
4860;Aéroport de Liège;
4861;Aéroport de Liège;
4870;Aéroport de Liège;
4877;Aéroport de Liège;
4880;Aéroport de Liège;
4890;Aéroport de Liège;
4900;Aéroport de Liège;
4910;Aéroport de Liège;
4920;Aéroport de Liège;
4950;Aéroport de Liège;
4960;Aéroport de Liège;
4970;Aéroport de Liège;
4980;Aéroport de Liège;
4983;Aéroport de Liège;
4987;Aéroport de Liège;
4990;Aéroport de Liège;
5000;Aéroport de Liège;161
5001;Aéroport de Liège;155
5002;Aéroport de Liège;157
5003;Aéroport de Liège;157
5004;Aéroport de Liège;155
5020;Aéroport de Liège;155
5021;Aéroport de Liège;155
5022;Aéroport de Liège;155
5024;Aéroport de Liège;155
5030;Aéroport de Liège;159
5031;Aéroport de Liège;161
5032;Aéroport de Liège;158
5060;Aéroport de Liège;155
5070;Aéroport de Liège;161
5080;Aéroport de Liège;155
5081;Aéroport de Liège;155
5100;Aéroport de Liège;161
5101;Aéroport de Liège;157
5140;Aéroport de Liège;157
5150;Aéroport de Liège;155
5170;Aéroport de Liège;165
5190;Aéroport de Liège;155
5300;Aéroport de Liège;162
5310;Aéroport de Liège;159
5330;Aéroport de Liège;171
5332;Aéroport de Liège;175
5333;Aéroport de Liège;169
5334;Aéroport de Liège;174
5336;Aéroport de Liège;176
5340;Aéroport de Liège;170
5350;Aéroport de Liège;175
5351;Aéroport de Liège;171
5352;Aéroport de Liège;175
5353;Aéroport de Liège;172
5354;Aéroport de Liège;172
5360;Aéroport de Liège;180
5361;Aéroport de Liège;180
5361;Aéroport de Liège;180
5362;Aéroport de Liège;180
5363;Aéroport de Liège;180
5364;Aéroport de Liège;182
5370;Aéroport de Liège;182
5372;Aéroport de Liège;183
5374;Aéroport de Liège;182
5376;Aéroport de Liège;182
5377;Aéroport de Liège;189
5380;Aéroport de Liège;155
5500;Aéroport de Liège;189
5501;Aéroport de Liège;186
5502;Aéroport de Liège;188
5503;Aéroport de Liège;185
5504;Aéroport de Liège;183
5520;Aéroport de Liège;181
5521;Aéroport de Liège;186
5522;Aéroport de Liège;185
5523;Aéroport de Liège;184
5524;Aéroport de Liège;182
5530;Aéroport de Liège;182
5537;Aéroport de Liège;175
5540;Aéroport de Liège;192
5541;Aéroport de Liège;190
5542;Aéroport de Liège;196
5543;Aéroport de Liège;197
5544;Aéroport de Liège;192
5550;Aéroport de Liège;261
5555;Aéroport de Liège;234
5560;Aéroport de Liège;202
5561;Aéroport de Liège;187
5562;Aéroport de Liège;195
5563;Aéroport de Liège;197
5564;Aéroport de Liège;190
5570;Aéroport de Liège;204
5571;Aéroport de Liège;207
5572;Aéroport de Liège;203
5573;Aéroport de Liège;203
5574;Aéroport de Liège;203
5575;Aéroport de Liège;203
5576;Aéroport de Liège;203
5580;Aéroport de Liège;208
5589;Aéroport de Liège;204
5590;Aéroport de Liège;193
5600;Aéroport de Liège;176
5620;Aéroport de Liège;181
5621;Aéroport de Liège;181
5630;Aéroport de Liège;194
5640;Aéroport de Liège;165
5641;Aéroport de Liège;175
5644;Aéroport de Liège;175
5646;Aéroport de Liège;175
5650;Aéroport de Liège;175
5651;Aéroport de Liège;165
5660;Aéroport de Liège;202
5670;Aéroport de Liège;211
5680;Aéroport de Liège;193
6000;Aéroport de Liège;175
6001;Aéroport de Liège;175
6010;Aéroport de Liège;175
6020;Aéroport de Liège;175
6030;Aéroport de Liège;175
6031;Aéroport de Liège;175
6032;Aéroport de Liège;175
6040;Aéroport de Liège;175
6041;Aéroport de Liège;175
6042;Aéroport de Liège;175
6043;Aéroport de Liège;175
6044;Aéroport de Liège;175
6060;Aéroport de Liège;175
6061;Aéroport de Liège;175
6110;Aéroport de Liège;175
6111;Aéroport de Liège;175
6120;Aéroport de Liège;175
6140;Aéroport de Liège;175
6141;Aéroport de Liège;175
6142;Aéroport de Liège;175
6150;Aéroport de Liège;175
6180;Aéroport de Liège;175
6181;Aéroport de Liège;175
6182;Aéroport de Liège;175
6183;Aéroport de Liège;175
6200;Aéroport de Liège;175
6210;Aéroport de Liège;175
6211;Aéroport de Liège;175
6220;Aéroport de Liège;175
6221;Aéroport de Liège;175
6222;Aéroport de Liège;175
6223;Aéroport de Liège;175
6224;Aéroport de Liège;175
6230;Aéroport de Liège;175
6238;Aéroport de Liège;175
6240;Aéroport de Liège;175
6250;Aéroport de Liège;175
6280;Aéroport de Liège;175
6440;Aéroport de Liège;199
6441;Aéroport de Liège;196
6460;Aéroport de Liège;225
6461;Aéroport de Liège;212
6462;Aéroport de Liège;211
6463;Aéroport de Liège;210
6464;Aéroport de Liège;228
6470;Aéroport de Liège;198
6500;Aéroport de Liège;187
6511;Aéroport de Liège;174
6530;Aéroport de Liège;170
6531;Aéroport de Liège;169
6532;Aéroport de Liège;175
6533;Aéroport de Liège;170
6534;Aéroport de Liège;159
6536;Aéroport de Liège;168
6540;Aéroport de Liège;162
6542;Aéroport de Liège;177
6543;Aéroport de Liège;173
6560;Aéroport de Liège;192
6567;Aéroport de Liège;185
6590;Aéroport de Liège;234
6591;Aéroport de Liège;226
6592;Aéroport de Liège;228
6593;Aéroport de Liège;237
6594;Aéroport de Liège;238
6596;Aéroport de Liège;234
6600;Aéroport de Liège;
6630;Aéroport de Liège;
6637;Aéroport de Liège;
6640;Aéroport de Liège;
6642;Aéroport de Liège;
6660;Aéroport de Liège;
6661;Aéroport de Liège;
6662;Aéroport de Liège;
6663;Aéroport de Liège;
6666;Aéroport de Liège;
6670;Aéroport de Liège;
6671;Aéroport de Liège;
6672;Aéroport de Liège;
6673;Aéroport de Liège;
6674;Aéroport de Liège;
6680;Aéroport de Liège;
6681;Aéroport de Liège;
6686;Aéroport de Liège;
6687;Aéroport de Liège;
6688;Aéroport de Liège;
6690;Aéroport de Liège;
6692;Aéroport de Liège;
6698;Aéroport de Liège;
6700;Aéroport de Liège;
6704;Aéroport de Liège;
6706;Aéroport de Liège;
6717;Aéroport de Liège;
6720;Aéroport de Liège;
6721;Aéroport de Liège;
6723;Aéroport de Liège;
6724;Aéroport de Liège;
6730;Aéroport de Liège;
6740;Aéroport de Liège;
6741;Aéroport de Liège;
6742;Aéroport de Liège;
6743;Aéroport de Liège;
6747;Aéroport de Liège;
6750;Aéroport de Liège;
6760;Aéroport de Liège;
6761;Aéroport de Liège;
6762;Aéroport de Liège;
6767;Aéroport de Liège;
6769;Aéroport de Liège;
6780;Aéroport de Liège;
6781;Aéroport de Liège;
6782;Aéroport de Liège;
6790;Aéroport de Liège;
6791;Aéroport de Liège;
6792;Aéroport de Liège;
6800;Aéroport de Liège;
6810;Aéroport de Liège;
6811;Aéroport de Liège;
6812;Aéroport de Liège;
6813;Aéroport de Liège;
6820;Aéroport de Liège;
6821;Aéroport de Liège;
6823;Aéroport de Liège;
6824;Aéroport de Liège;
6830;Aéroport de Liège;
6831;Aéroport de Liège;
6832;Aéroport de Liège;
6833;Aéroport de Liège;
6834;Aéroport de Liège;
6836;Aéroport de Liège;
6838;Aéroport de Liège;
6840;Aéroport de Liège;
6850;Aéroport de Liège;
6851;Aéroport de Liège;
6852;Aéroport de Liège;
6853;Aéroport de Liège;
6856;Aéroport de Liège;
6860;Aéroport de Liège;
6870;Aéroport de Liège;
6880;Aéroport de Liège;
6887;Aéroport de Liège;
6890;Aéroport de Liège;
6900;Aéroport de Liège;
6920;Aéroport de Liège;
6921;Aéroport de Liège;
6922;Aéroport de Liège;
6924;Aéroport de Liège;
6927;Aéroport de Liège;
6929;Aéroport de Liège;
6940;Aéroport de Liège;
6941;Aéroport de Liège;
6950;Aéroport de Liège;
6951;Aéroport de Liège;
6952;Aéroport de Liège;
6953;Aéroport de Liège;
6960;Aéroport de Liège;
6970;Aéroport de Liège;
6971;Aéroport de Liège;
6972;Aéroport de Liège;
6980;Aéroport de Liège;
6982;Aéroport de Liège;
6983;Aéroport de Liège;
6984;Aéroport de Liège;
6986;Aéroport de Liège;
6987;Aéroport de Liège;
6990;Aéroport de Liège;
6997;Aéroport de Liège;
7000;Aéroport de Liège;188
7010;Aéroport de Liège;194
7011;Aéroport de Liège;192
7012;Aéroport de Liège;198
7020;Aéroport de Liège;187
7021;Aéroport de Liège;182
7022;Aéroport de Liège;199
7024;Aéroport de Liège;201
7030;Aéroport de Liège;186
7031;Aéroport de Liège;187
7032;Aéroport de Liège;193
7033;Aéroport de Liège;196
7034;Aéroport de Liège;182
7034;Aéroport de Liège;182
7040;Aéroport de Liège;213
7050;Aéroport de Liège;197
7060;Aéroport de Liège;190
7061;Aéroport de Liège;189
7062;Aéroport de Liège;182
7063;Aéroport de Liège;200
7070;Aéroport de Liège;175
7080;Aéroport de Liège;203
7090;Aéroport de Liège;199
7100;Aéroport de Liège;175
7110;Aéroport de Liège;175
7120;Aéroport de Liège;175
7130;Aéroport de Liège;175
7131;Aéroport de Liège;175
7133;Aéroport de Liège;175
7134;Aéroport de Liège;175
7140;Aéroport de Liège;175
7141;Aéroport de Liège;175
7160;Aéroport de Liège;175
7170;Aéroport de Liège;175
7180;Aéroport de Liège;175
7181;Aéroport de Liège;175
7190;Aéroport de Liège;175
7191;Aéroport de Liège;175
7300;Aéroport de Liège;195
7301;Aéroport de Liège;195
7320;Aéroport de Liège;195
7321;Aéroport de Liège;195
7322;Aéroport de Liège;195
7330;Aéroport de Liège;195
7331;Aéroport de Liège;195
7332;Aéroport de Liège;195
7333;Aéroport de Liège;195
7334;Aéroport de Liège;195
7340;Aéroport de Liège;195
7350;Aéroport de Liège;195
7370;Aéroport de Liège;195
7380;Aéroport de Liège;195
7387;Aéroport de Liège;195
7390;Aéroport de Liège;195
7500;Aéroport de Liège;240
7501;Aéroport de Liège;240
7502;Aéroport de Liège;240
7503;Aéroport de Liège;240
7504;Aéroport de Liège;240
7506;Aéroport de Liège;240
7521;Aéroport de Liège;240
7522;Aéroport de Liège;240
7530;Aéroport de Liège;240
7531;Aéroport de Liège;240
7532;Aéroport de Liège;240
7533;Aéroport de Liège;240
7534;Aéroport de Liège;240
7536;Aéroport de Liège;240
7538;Aéroport de Liège;240
7540;Aéroport de Liège;240
7542;Aéroport de Liège;240
7543;Aéroport de Liège;240
7548;Aéroport de Liège;240
7600;Aéroport de Liège;240
7601;Aéroport de Liège;240
7602;Aéroport de Liège;240
7603;Aéroport de Liège;240
7604;Aéroport de Liège;240
7608;Aéroport de Liège;240
7610;Aéroport de Liège;240
7611;Aéroport de Liège;240
7618;Aéroport de Liège;240
7620;Aéroport de Liège;240
7621;Aéroport de Liège;240
7622;Aéroport de Liège;240
7623;Aéroport de Liège;240
7624;Aéroport de Liège;240
7640;Aéroport de Liège;240
7641;Aéroport de Liège;240
7642;Aéroport de Liège;240
7643;Aéroport de Liège;240
7700;Aéroport de Liège;275
7711;Aéroport de Liège;275
7712;Aéroport de Liège;275
7730;Aéroport de Liège;275
7740;Aéroport de Liège;275
7742;Aéroport de Liège;275
7743;Aéroport de Liège;275
7750;Aéroport de Liège;275
7760;Aéroport de Liège;275
7780;Aéroport de Liège;275
7781;Aéroport de Liège;275
7782;Aéroport de Liège;275
7783;Aéroport de Liège;275
7784;Aéroport de Liège;275
7800;Aéroport de Liège;275
7801;Aéroport de Liège;275
7802;Aéroport de Liège;275
7803;Aéroport de Liège;275
7804;Aéroport de Liège;275
7810;Aéroport de Liège;275
7811;Aéroport de Liège;275
7812;Aéroport de Liège;275
7822;Aéroport de Liège;275
7823;Aéroport de Liège;275
7830;Aéroport de Liège;275
7850;Aéroport de Liège;275
7860;Aéroport de Liège;275
7861;Aéroport de Liège;275
7862;Aéroport de Liège;275
7863;Aéroport de Liège;275
7864;Aéroport de Liège;275
7866;Aéroport de Liège;275
7870;Aéroport de Liège;275
7880;Aéroport de Liège;275
7890;Aéroport de Liège;275
7900;Aéroport de Liège;275
7901;Aéroport de Liège;275
7903;Aéroport de Liège;275
7904;Aéroport de Liège;275
7906;Aéroport de Liège;275
7910;Aéroport de Liège;275
7911;Aéroport de Liège;275
7912;Aéroport de Liège;275
7940;Aéroport de Liège;275
7941;Aéroport de Liège;275
7942;Aéroport de Liège;275
7943;Aéroport de Liège;275
7950;Aéroport de Liège;275
7951;Aéroport de Liège;275
7970;Aéroport de Liège;275
7971;Aéroport de Liège;275
7972;Aéroport de Liège;275
7973;Aéroport de Liège;275
1300;Aéroport de Lille;259
1301;Aéroport de Lille;259
1310;Aéroport de Lille;251
1315;Aéroport de Lille;276
1320;Aéroport de Lille;285
1325;Aéroport de Lille;257
1330;Aéroport de Lille;246
1331;Aéroport de Lille;254
1332;Aéroport de Lille;242
1340;Aéroport de Lille;243
1341;Aéroport de Lille;238
1342;Aéroport de Lille;248
1348;Aéroport de Lille;248
1350;Aéroport de Lille;290
1357;Aéroport de Lille;291
1360;Aéroport de Lille;259
1367;Aéroport de Lille;274
1370;Aéroport de Lille;280
1380;Aéroport de Lille;241
1390;Aéroport de Lille;261
1400;Aéroport de Lille;207
1401;Aéroport de Lille;216
1402;Aéroport de Lille;216
1404;Aéroport de Lille;216
1410;Aéroport de Lille;222
1420;Aéroport de Lille;215
1421;Aéroport de Lille;207
1428;Aéroport de Lille;216
1430;Aéroport de Lille;200
1435;Aéroport de Lille;243
1440;Aéroport de Lille;207
1450;Aéroport de Lille;247
1457;Aéroport de Lille;251
1460;Aéroport de Lille;207
1461;Aéroport de Lille;212
1470;Aéroport de Lille;226
1471;Aéroport de Lille;217
1472;Aéroport de Lille;217
1473;Aéroport de Lille;221
1474;Aéroport de Lille;221
1476;Aéroport de Lille;213
1480;Aéroport de Lille;212
1490;Aéroport de Lille;237
1495;Aéroport de Lille;224
4000;Aéroport de Lille;
4020;Aéroport de Lille;
4030;Aéroport de Lille;
4031;Aéroport de Lille;
4032;Aéroport de Lille;
4040;Aéroport de Lille;
4041;Aéroport de Lille;
4042;Aéroport de Lille;
4050;Aéroport de Lille;
4051;Aéroport de Lille;
4052;Aéroport de Lille;
4053;Aéroport de Lille;
4100;Aéroport de Lille;
4101;Aéroport de Lille;
4102;Aéroport de Lille;
4120;Aéroport de Lille;
4121;Aéroport de Lille;
4122;Aéroport de Lille;
4130;Aéroport de Lille;
4140;Aéroport de Lille;
4141;Aéroport de Lille;
4160;Aéroport de Lille;
4161;Aéroport de Lille;
4162;Aéroport de Lille;
4163;Aéroport de Lille;
4170;Aéroport de Lille;
4171;Aéroport de Lille;
4180;Aéroport de Lille;
4181;Aéroport de Lille;
4190;Aéroport de Lille;
4210;Aéroport de Lille;
4217;Aéroport de Lille;
4218;Aéroport de Lille;
4219;Aéroport de Lille;
4250;Aéroport de Lille;
4252;Aéroport de Lille;
4253;Aéroport de Lille;
4254;Aéroport de Lille;
4257;Aéroport de Lille;
4260;Aéroport de Lille;
4261;Aéroport de Lille;
4263;Aéroport de Lille;
4280;Aéroport de Lille;
4287;Aéroport de Lille;
4300;Aéroport de Lille;
4317;Aéroport de Lille;
4340;Aéroport de Lille;
4342;Aéroport de Lille;
4347;Aéroport de Lille;
4350;Aéroport de Lille;
4351;Aéroport de Lille;
4357;Aéroport de Lille;
4360;Aéroport de Lille;
4367;Aéroport de Lille;
4400;Aéroport de Lille;
4420;Aéroport de Lille;
4430;Aéroport de Lille;
4431;Aéroport de Lille;
4432;Aéroport de Lille;
4450;Aéroport de Lille;
4451;Aéroport de Lille;
4452;Aéroport de Lille;
4453;Aéroport de Lille;
4458;Aéroport de Lille;
4460;Aéroport de Lille;
4470;Aéroport de Lille;
4480;Aéroport de Lille;
4500;Aéroport de Lille;
4520;Aéroport de Lille;
4530;Aéroport de Lille;
4537;Aéroport de Lille;
4540;Aéroport de Lille;
4550;Aéroport de Lille;
4557;Aéroport de Lille;
4560;Aéroport de Lille;
4570;Aéroport de Lille;
4577;Aéroport de Lille;
4590;Aéroport de Lille;
4600;Aéroport de Lille;
4601;Aéroport de Lille;
4602;Aéroport de Lille;
4606;Aéroport de Lille;
4607;Aéroport de Lille;
4608;Aéroport de Lille;
4610;Aéroport de Lille;
4620;Aéroport de Lille;
4621;Aéroport de Lille;
4623;Aéroport de Lille;
4624;Aéroport de Lille;
4630;Aéroport de Lille;
4631;Aéroport de Lille;
4632;Aéroport de Lille;
4633;Aéroport de Lille;
4650;Aéroport de Lille;
4651;Aéroport de Lille;
4652;Aéroport de Lille;
4653;Aéroport de Lille;
4654;Aéroport de Lille;
4670;Aéroport de Lille;
4671;Aéroport de Lille;
4672;Aéroport de Lille;
4680;Aéroport de Lille;
4681;Aéroport de Lille;
4682;Aéroport de Lille;
4683;Aéroport de Lille;
4684;Aéroport de Lille;
4690;Aéroport de Lille;
4700;Aéroport de Lille;
4701;Aéroport de Lille;
4710;Aéroport de Lille;
4711;Aéroport de Lille;
4720;Aéroport de Lille;
4721;Aéroport de Lille;
4728;Aéroport de Lille;
4730;Aéroport de Lille;
4731;Aéroport de Lille;
4750;Aéroport de Lille;
4760;Aéroport de Lille;
4761;Aéroport de Lille;
4770;Aéroport de Lille;
4771;Aéroport de Lille;
4780;Aéroport de Lille;
4782;Aéroport de Lille;
4783;Aéroport de Lille;
4784;Aéroport de Lille;
4790;Aéroport de Lille;
4791;Aéroport de Lille;
4800;Aéroport de Lille;
4801;Aéroport de Lille;
4802;Aéroport de Lille;
4820;Aéroport de Lille;
4821;Aéroport de Lille;
4830;Aéroport de Lille;
4831;Aéroport de Lille;
4834;Aéroport de Lille;
4837;Aéroport de Lille;
4840;Aéroport de Lille;
4841;Aéroport de Lille;
4845;Aéroport de Lille;
4850;Aéroport de Lille;
4851;Aéroport de Lille;
4851;Aéroport de Lille;
4852;Aéroport de Lille;
4860;Aéroport de Lille;
4861;Aéroport de Lille;
4870;Aéroport de Lille;
4877;Aéroport de Lille;
4880;Aéroport de Lille;
4890;Aéroport de Lille;
4900;Aéroport de Lille;
4910;Aéroport de Lille;
4920;Aéroport de Lille;
4950;Aéroport de Lille;
4960;Aéroport de Lille;
4970;Aéroport de Lille;
4980;Aéroport de Lille;
4983;Aéroport de Lille;
4987;Aéroport de Lille;
4990;Aéroport de Lille;
5000;Aéroport de Lille;254
5001;Aéroport de Lille;235
5002;Aéroport de Lille;241
5003;Aéroport de Lille;247
5004;Aéroport de Lille;247
5020;Aéroport de Lille;230
5021;Aéroport de Lille;251
5022;Aéroport de Lille;246
5024;Aéroport de Lille;255
5030;Aéroport de Lille;238
5031;Aéroport de Lille;251
5032;Aéroport de Lille;231
5060;Aéroport de Lille;211
5070;Aéroport de Lille;229
5080;Aéroport de Lille;237
5081;Aéroport de Lille;241
5100;Aéroport de Lille;259
5101;Aéroport de Lille;252
5140;Aéroport de Lille;225
5150;Aéroport de Lille;237
5170;Aéroport de Lille;248
5190;Aéroport de Lille;217
5300;Aéroport de Lille;
5310;Aéroport de Lille;
5330;Aéroport de Lille;
5332;Aéroport de Lille;
5333;Aéroport de Lille;
5334;Aéroport de Lille;
5336;Aéroport de Lille;
5340;Aéroport de Lille;
5350;Aéroport de Lille;
5351;Aéroport de Lille;
5352;Aéroport de Lille;
5353;Aéroport de Lille;
5354;Aéroport de Lille;
5360;Aéroport de Lille;
5361;Aéroport de Lille;
5361;Aéroport de Lille;
5362;Aéroport de Lille;
5363;Aéroport de Lille;
5364;Aéroport de Lille;
5370;Aéroport de Lille;
5372;Aéroport de Lille;
5374;Aéroport de Lille;
5376;Aéroport de Lille;
5377;Aéroport de Lille;
5380;Aéroport de Lille;
5500;Aéroport de Lille;
5501;Aéroport de Lille;
5502;Aéroport de Lille;
5503;Aéroport de Lille;
5504;Aéroport de Lille;
5520;Aéroport de Lille;
5521;Aéroport de Lille;
5522;Aéroport de Lille;
5523;Aéroport de Lille;
5524;Aéroport de Lille;
5530;Aéroport de Lille;
5537;Aéroport de Lille;
5540;Aéroport de Lille;
5541;Aéroport de Lille;
5542;Aéroport de Lille;
5543;Aéroport de Lille;
5544;Aéroport de Lille;
5550;Aéroport de Lille;
5555;Aéroport de Lille;
5560;Aéroport de Lille;
5561;Aéroport de Lille;
5562;Aéroport de Lille;
5563;Aéroport de Lille;
5564;Aéroport de Lille;
5570;Aéroport de Lille;299
5571;Aéroport de Lille;315
5572;Aéroport de Lille;311
5573;Aéroport de Lille;315
5574;Aéroport de Lille;313
5575;Aéroport de Lille;333
5576;Aéroport de Lille;320
5580;Aéroport de Lille;317
5589;Aéroport de Lille;325
5590;Aéroport de Lille;298
5600;Aéroport de Lille;235
5620;Aéroport de Lille;246
5621;Aéroport de Lille;241
5630;Aéroport de Lille;243
5640;Aéroport de Lille;234
5641;Aéroport de Lille;243
5644;Aéroport de Lille;251
5646;Aéroport de Lille;243
5650;Aéroport de Lille;225
5651;Aéroport de Lille;225
5660;Aéroport de Lille;265
5670;Aéroport de Lille;277
5680;Aéroport de Lille;263
6000;Aéroport de Lille;196
6001;Aéroport de Lille;196
6010;Aéroport de Lille;196
6020;Aéroport de Lille;196
6030;Aéroport de Lille;196
6031;Aéroport de Lille;196
6032;Aéroport de Lille;196
6040;Aéroport de Lille;196
6041;Aéroport de Lille;196
6042;Aéroport de Lille;196
6043;Aéroport de Lille;196
6044;Aéroport de Lille;196
6060;Aéroport de Lille;196
6061;Aéroport de Lille;196
6110;Aéroport de Lille;196
6111;Aéroport de Lille;196
6120;Aéroport de Lille;196
6140;Aéroport de Lille;196
6141;Aéroport de Lille;196
6142;Aéroport de Lille;196
6150;Aéroport de Lille;196
6180;Aéroport de Lille;196
6181;Aéroport de Lille;196
6182;Aéroport de Lille;196
6183;Aéroport de Lille;196
6200;Aéroport de Lille;204
6210;Aéroport de Lille;209
6211;Aéroport de Lille;207
6220;Aéroport de Lille;209
6221;Aéroport de Lille;218
6222;Aéroport de Lille;218
6223;Aéroport de Lille;218
6224;Aéroport de Lille;209
6230;Aéroport de Lille;208
6238;Aéroport de Lille;205
6240;Aéroport de Lille;207
6250;Aéroport de Lille;215
6280;Aéroport de Lille;208
6440;Aéroport de Lille;243
6441;Aéroport de Lille;234
6460;Aéroport de Lille;264
6461;Aéroport de Lille;255
6462;Aéroport de Lille;261
6463;Aéroport de Lille;263
6464;Aéroport de Lille;274
6470;Aéroport de Lille;228
6500;Aéroport de Lille;217
6511;Aéroport de Lille;211
6530;Aéroport de Lille;208
6531;Aéroport de Lille;211
6532;Aéroport de Lille;207
6533;Aéroport de Lille;205
6534;Aéroport de Lille;202
6536;Aéroport de Lille;209
6540;Aéroport de Lille;199
6542;Aéroport de Lille;204
6543;Aéroport de Lille;200
6560;Aéroport de Lille;207
6567;Aéroport de Lille;208
6590;Aéroport de Lille;265
6591;Aéroport de Lille;259
6592;Aéroport de Lille;264
6593;Aéroport de Lille;274
6594;Aéroport de Lille;268
6596;Aéroport de Lille;277
6600;Aéroport de Lille;
6630;Aéroport de Lille;
6637;Aéroport de Lille;
6640;Aéroport de Lille;
6642;Aéroport de Lille;
6660;Aéroport de Lille;
6661;Aéroport de Lille;
6662;Aéroport de Lille;
6663;Aéroport de Lille;
6666;Aéroport de Lille;
6670;Aéroport de Lille;
6671;Aéroport de Lille;
6672;Aéroport de Lille;
6673;Aéroport de Lille;
6674;Aéroport de Lille;
6680;Aéroport de Lille;
6681;Aéroport de Lille;
6686;Aéroport de Lille;
6687;Aéroport de Lille;
6688;Aéroport de Lille;
6690;Aéroport de Lille;
6692;Aéroport de Lille;
6698;Aéroport de Lille;
6700;Aéroport de Lille;
6704;Aéroport de Lille;
6706;Aéroport de Lille;
6717;Aéroport de Lille;
6720;Aéroport de Lille;
6721;Aéroport de Lille;
6723;Aéroport de Lille;
6724;Aéroport de Lille;
6730;Aéroport de Lille;
6740;Aéroport de Lille;
6741;Aéroport de Lille;
6742;Aéroport de Lille;
6743;Aéroport de Lille;
6747;Aéroport de Lille;
6750;Aéroport de Lille;
6760;Aéroport de Lille;
6761;Aéroport de Lille;
6762;Aéroport de Lille;
6767;Aéroport de Lille;
6769;Aéroport de Lille;
6780;Aéroport de Lille;
6781;Aéroport de Lille;
6782;Aéroport de Lille;
6790;Aéroport de Lille;
6791;Aéroport de Lille;
6792;Aéroport de Lille;
6800;Aéroport de Lille;
6810;Aéroport de Lille;
6811;Aéroport de Lille;
6812;Aéroport de Lille;
6813;Aéroport de Lille;
6820;Aéroport de Lille;
6821;Aéroport de Lille;
6823;Aéroport de Lille;
6824;Aéroport de Lille;
6830;Aéroport de Lille;
6831;Aéroport de Lille;
6832;Aéroport de Lille;
6833;Aéroport de Lille;
6834;Aéroport de Lille;
6836;Aéroport de Lille;
6838;Aéroport de Lille;
6840;Aéroport de Lille;
6850;Aéroport de Lille;
6851;Aéroport de Lille;
6852;Aéroport de Lille;
6853;Aéroport de Lille;
6856;Aéroport de Lille;
6860;Aéroport de Lille;
6870;Aéroport de Lille;
6880;Aéroport de Lille;
6887;Aéroport de Lille;
6890;Aéroport de Lille;
6900;Aéroport de Lille;
6920;Aéroport de Lille;
6921;Aéroport de Lille;
6922;Aéroport de Lille;
6924;Aéroport de Lille;
6927;Aéroport de Lille;
6929;Aéroport de Lille;
6940;Aéroport de Lille;
6941;Aéroport de Lille;
6950;Aéroport de Lille;
6951;Aéroport de Lille;
6952;Aéroport de Lille;
6953;Aéroport de Lille;
6960;Aéroport de Lille;
6970;Aéroport de Lille;
6971;Aéroport de Lille;
6972;Aéroport de Lille;
6980;Aéroport de Lille;
6982;Aéroport de Lille;
6983;Aéroport de Lille;
6984;Aéroport de Lille;
6986;Aéroport de Lille;
6987;Aéroport de Lille;
6990;Aéroport de Lille;
6997;Aéroport de Lille;
7000;Aéroport de Lille;196
7010;Aéroport de Lille;196
7011;Aéroport de Lille;196
7012;Aéroport de Lille;196
7020;Aéroport de Lille;196
7021;Aéroport de Lille;196
7022;Aéroport de Lille;196
7024;Aéroport de Lille;196
7030;Aéroport de Lille;196
7031;Aéroport de Lille;196
7032;Aéroport de Lille;196
7033;Aéroport de Lille;196
7034;Aéroport de Lille;196
7034;Aéroport de Lille;196
7040;Aéroport de Lille;196
7050;Aéroport de Lille;196
7060;Aéroport de Lille;196
7061;Aéroport de Lille;196
7062;Aéroport de Lille;196
7063;Aéroport de Lille;196
7070;Aéroport de Lille;196
7080;Aéroport de Lille;196
7090;Aéroport de Lille;196
7100;Aéroport de Lille;196
7110;Aéroport de Lille;196
7120;Aéroport de Lille;196
7130;Aéroport de Lille;196
7131;Aéroport de Lille;196
7133;Aéroport de Lille;196
7134;Aéroport de Lille;196
7140;Aéroport de Lille;196
7141;Aéroport de Lille;196
7160;Aéroport de Lille;196
7170;Aéroport de Lille;196
7180;Aéroport de Lille;196
7181;Aéroport de Lille;196
7190;Aéroport de Lille;196
7191;Aéroport de Lille;196
7300;Aéroport de Lille;
7301;Aéroport de Lille;
7320;Aéroport de Lille;
7321;Aéroport de Lille;
7322;Aéroport de Lille;
7330;Aéroport de Lille;
7331;Aéroport de Lille;
7332;Aéroport de Lille;
7333;Aéroport de Lille;
7334;Aéroport de Lille;
